id	group	priority
jiangshi_dlc11_diplomacy_Faction_CST_Harkon_&_OtherFactionVamp_&_Positive	dlc11_diplomacy_Faction_CST_Harkon_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVamp	dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVamp	0.0000
jiangshi_dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVamp_&_Negative	dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVamp_&_Positive	dlc11_diplomacy_Faction_CST_Noctilus_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionVamp	dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionVamp	0.0000
jiangshi_dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionVamp_&_Negative	dlc11_diplomacy_Faction_CST_REBELLION_Male_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionVamp	dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionVamp	0.0000
jiangshi_dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionVamp_&_Negative	dlc11_diplomacy_Faction_CST_VFA_Male_&_OtherFactionVamp_&_Negative	0.0000
grn_faction_waaagh_reward_member_jiangshi	grn_faction_waaagh_reward_group_undead	0.0000
jiangshi_wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVamp	wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVamp	0.0000
jiangshi_wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVamp_&_Negative	wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVamp_&_Positive	wh2_dlc11_diplomacy_Faction_CST_Aranessa_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVamp	wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVamp	0.0000
jiangshi_wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVamp_&_Negative	wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVamp_&_Positive	wh2_dlc11_diplomacy_Faction_CST_Cylostra_&_OtherFactionVamp_&_Positive	0.0000
wh2_dlc15_hef_eltharion_dungeon_reward_jiangshi	wh2_dlc15_hef_eltharion_dungeon_reward_vampire_counts	0.0000
wh2_dlc15_prison_action_interrogate_jiangshi	wh2_dlc15_prison_action_interrogate_vampire_counts	0.0000
jiangshi_wh2_main_sc_vmp_vampire_counts_occupation_decision_colonise	wh2_main_sc_vmp_vampire_counts_occupation_decision_colonise	0.0000
jiangshi_wh2_main_sc_vmp_vampire_counts_occupation_decision_do_nothing	wh2_main_sc_vmp_vampire_counts_occupation_decision_do_nothing	0.0000
jiangshi_wh2_main_sc_vmp_vampire_counts_occupation_decision_loot	wh2_main_sc_vmp_vampire_counts_occupation_decision_loot	0.0000
jiangshi_wh2_main_sc_vmp_vampire_counts_occupation_decision_occupy	wh2_main_sc_vmp_vampire_counts_occupation_decision_occupy	0.0000
jiangshi_wh2_main_sc_vmp_vampire_counts_occupation_decision_raze_without_occupy	wh2_main_sc_vmp_vampire_counts_occupation_decision_raze_without_occupy	0.0000
jiangshi_wh2_main_sc_vmp_vampire_counts_occupation_decision_resettle	wh2_main_sc_vmp_vampire_counts_occupation_decision_resettle	0.0000
jiangshi_wh2_main_sc_vmp_vampire_counts_occupation_decision_sack	wh2_main_sc_vmp_vampire_counts_occupation_decision_sack	0.0000
jiangshi_wh2_main_sc_vmp_vampire_counts_occupation_decision_vassal	wh2_main_sc_vmp_vampire_counts_occupation_decision_vassal	0.0000
jiangshi_wh3_dlc20_chs_occuption_option_non_daemon_wh_main_vmp_vampire_counts	wh3_dlc20_occupation_decision_chaos_vs_non_daemon	0.0000
jiangshi_wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp_&_Negative	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp_&_Positive	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionVamp	wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionVamp_&_Negative	wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionVamp_&_Positive	wh_dlc03_diplomacy_Faction_Malagor_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionVamp	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionVamp_&_Negative	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionVamp_&_Positive	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionVamp	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionVamp_&_Negative	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionVamp_&_Positive	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionVamp	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionVamp_&_Negative	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionVamp_&_Positive	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionVamp	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionVamp_&_Negative	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionVamp_&_Positive	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc05_diplomacy_Subcult_WoodElves_&_OtherFactionVamp	wh_dlc05_diplomacy_Subcult_WoodElves_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc05_diplomacy_Subcult_WoodElves_&_OtherFactionVamp_&_Negative	wh_dlc05_diplomacy_Subcult_WoodElves_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc05_diplomacy_Subcult_WoodElves_&_OtherFactionVamp_&_Positive	wh_dlc05_diplomacy_Subcult_WoodElves_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc07_diplomacy_Faction_Alberic_&_OtherFactionVamp	wh_dlc07_diplomacy_Faction_Alberic_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc07_diplomacy_Faction_Alberic_&_OtherFactionVamp_&_Negative	wh_dlc07_diplomacy_Faction_Alberic_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc07_diplomacy_Faction_Alberic_&_OtherFactionVamp_&_Positive	wh_dlc07_diplomacy_Faction_Alberic_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc07_diplomacy_Faction_FayEnchantress_&_OtherFactionVamp	wh_dlc07_diplomacy_Faction_FayEnchantress_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc07_diplomacy_Faction_FayEnchantress_&_OtherFactionVamp_&_Negative	wh_dlc07_diplomacy_Faction_FayEnchantress_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc07_diplomacy_Faction_FayEnchantress_&_OtherFactionVamp_&_Positive	wh_dlc07_diplomacy_Faction_FayEnchantress_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc08_diplomacy_Faction_Throgg_&_OtherFactionVamp	wh_dlc08_diplomacy_Faction_Throgg_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc08_diplomacy_Faction_Throgg_&_OtherFactionVamp_&_Negative	wh_dlc08_diplomacy_Faction_Throgg_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc08_diplomacy_Faction_Throgg_&_OtherFactionVamp_&_Positive	wh_dlc08_diplomacy_Faction_Throgg_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_dlc08_diplomacy_Faction_Wulfrik_&_OtherFactionVamp	wh_dlc08_diplomacy_Faction_Wulfrik_&_OtherFactionVamp	0.0000
jiangshi_wh_dlc08_diplomacy_Faction_Wulfrik_&_OtherFactionVamp_&_Negative	wh_dlc08_diplomacy_Faction_Wulfrik_&_OtherFactionVamp_&_Negative	0.0000
jiangshi_wh_dlc08_diplomacy_Faction_Wulfrik_&_OtherFactionVamp_&_Positive	wh_dlc08_diplomacy_Faction_Wulfrik_&_OtherFactionVamp_&_Positive	0.0000
jiangshi_wh_occupation_decision_bretonnia_raze_vampires	wh_main_occupation_decision_bretonnia_raze_enemy	0.0000
jiangshi_wh_occupation_decision_bretonnia_sack_vampires	wh_main_occupation_decision_bretonnia_sack_enemy	0.0000
